timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773669619520,9,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,8,8,http://127.0.0.1:8000/file,9,0,0
1773669619529,11,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,11,0,0
1773669619522,20,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619522,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619527,15,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,14,0,0
1773669619521,22,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,8,0,0
1773669619521,8,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,8,8,http://127.0.0.1:8000/file,8,0,0
1773669619529,14,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,14,0,0
1773669619523,20,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619523,5,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619528,15,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619526,18,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619526,5,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619531,13,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,13,0,0
1773669619524,21,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,8,0,0
1773669619524,8,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,8,8,http://127.0.0.1:8000/file,8,0,0
1773669619532,13,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,13,0,0
1773669619525,23,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,7,0,0
1773669619525,7,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,8,8,http://127.0.0.1:8000/file,7,0,0
1773669619532,16,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619532,21,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,3,0,0
1773669619532,3,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,8,8,http://127.0.0.1:8000/file,3,0,0
1773669619535,18,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,18,0,0
1773669619544,17,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619544,5,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619549,12,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,12,0,0
1773669619542,20,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619542,6,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619549,13,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,13,0,0
1773669619543,20,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,7,0,0
1773669619543,7,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,8,8,http://127.0.0.1:8000/file,7,0,0
1773669619550,13,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,13,0,0
1773669619541,23,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619541,5,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619546,18,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,18,0,0
1773669619544,22,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,8,0,0
1773669619544,8,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,8,8,http://127.0.0.1:8000/file,8,0,0
1773669619552,14,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,14,0,0
1773669619545,22,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619545,6,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619551,16,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,16,0,0
1773669619548,22,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619548,6,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619554,16,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,16,0,0
1773669619553,17,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,2,0,0
1773669619553,2,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,8,8,http://127.0.0.1:8000/file,2,0,0
1773669619555,15,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619563,19,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619563,6,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619569,13,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,13,0,0
1773669619565,19,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619565,6,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619571,13,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,13,0,0
1773669619562,23,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619562,6,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619568,17,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,17,0,0
1773669619561,24,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,4,0,0
1773669619561,4,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,8,8,http://127.0.0.1:8000/file,4,0,0
1773669619565,20,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,20,0,0
1773669619566,20,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619566,6,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619572,14,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,14,0,0
1773669619571,16,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,3,0,0
1773669619571,3,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,8,8,http://127.0.0.1:8000/file,3,0,0
1773669619574,13,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,13,0,0
1773669619567,21,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619567,6,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619573,15,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619570,19,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619570,5,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619575,14,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,14,0,0
1773669619582,20,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,8,0,0
1773669619582,8,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,8,8,http://127.0.0.1:8000/file,8,0,0
1773669619590,12,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,12,0,0
1773669619588,16,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,7,0,0
1773669619588,7,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,8,8,http://127.0.0.1:8000/file,7,0,0
1773669619595,9,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,9,0,0
1773669619587,18,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619587,6,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619593,12,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,12,0,0
1773669619585,21,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619585,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619590,16,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,16,0,0
1773669619585,22,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,7,0,0
1773669619585,7,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,8,8,http://127.0.0.1:8000/file,7,0,0
1773669619592,15,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619586,22,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,8,0,0
1773669619586,8,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,8,8,http://127.0.0.1:8000/file,8,0,0
1773669619594,14,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,14,0,0
1773669619584,25,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,7,0,0
1773669619584,7,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,8,8,http://127.0.0.1:8000/file,7,0,0
1773669619591,18,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,18,0,0
1773669619589,21,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619589,5,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619595,15,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619607,16,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619607,6,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619614,9,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,9,0,0
1773669619604,20,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,9,0,0
1773669619604,9,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,8,8,http://127.0.0.1:8000/file,9,0,0
1773669619613,11,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,11,0,0
1773669619606,19,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,5,0,0
1773669619606,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,8,8,http://127.0.0.1:8000/file,5,0,0
1773669619611,14,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,14,0,0
1773669619602,24,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,9,0,0
1773669619602,9,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,8,8,http://127.0.0.1:8000/file,9,0,0
1773669619611,15,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619605,22,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,7,0,0
1773669619605,7,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,8,8,http://127.0.0.1:8000/file,7,0,0
1773669619612,15,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619610,21,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,8,8,http://127.0.0.1:8000/file/,6,0,0
1773669619610,6,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,8,8,http://127.0.0.1:8000/file,6,0,0
1773669619616,15,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,8,8,http://127.0.0.1:8000/file/,15,0,0
1773669619608,23,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669619608,7,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669619616,15,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,15,0,0
1773669619609,23,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669619609,5,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669619614,18,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669619624,21,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,4,0,0
1773669619624,4,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,9,9,http://127.0.0.1:8000/file,4,0,0
1773669619628,17,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669619623,23,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669619623,6,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669619629,17,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669619625,23,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669619625,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669619630,18,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669619626,24,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669619626,7,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669619633,17,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669619627,24,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669619627,7,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669619634,17,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669619632,20,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,4,0,0
1773669619632,4,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,9,9,http://127.0.0.1:8000/file,4,0,0
1773669619636,16,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,16,0,0
1773669619631,22,后端请求压测,200,OK,线程组 1-3,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669619631,7,后端请求压测-0,307,Temporary Redirect,线程组 1-3,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669619638,15,后端请求压测-1,200,OK,线程组 1-3,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,15,0,0
1773669619631,25,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669619631,5,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669619637,19,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,19,0,0
1773669619632,25,后端请求压测,200,OK,线程组 1-9,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669619632,7,后端请求压测-0,307,Temporary Redirect,线程组 1-9,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669619639,18,后端请求压测-1,200,OK,线程组 1-9,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,18,0,0
1773669619647,23,后端请求压测,200,OK,线程组 1-4,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,8,0,0
1773669619647,8,后端请求压测-0,307,Temporary Redirect,线程组 1-4,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669619655,15,后端请求压测-1,200,OK,线程组 1-4,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,15,0,0
1773669619649,22,后端请求压测,200,OK,线程组 1-7,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,5,0,0
1773669619649,5,后端请求压测-0,307,Temporary Redirect,线程组 1-7,,true,,147,171,9,9,http://127.0.0.1:8000/file,5,0,0
1773669619654,17,后端请求压测-1,200,OK,线程组 1-7,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669619651,22,后端请求压测,200,OK,线程组 1-8,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,7,0,0
1773669619651,7,后端请求压测-0,307,Temporary Redirect,线程组 1-8,,true,,147,171,9,9,http://127.0.0.1:8000/file,7,0,0
1773669619658,15,后端请求压测-1,200,OK,线程组 1-8,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,15,0,0
1773669619650,25,后端请求压测,200,OK,线程组 1-2,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,8,0,0
1773669619650,8,后端请求压测-0,307,Temporary Redirect,线程组 1-2,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669619658,17,后端请求压测-1,200,OK,线程组 1-2,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
1773669619645,31,后端请求压测,200,OK,线程组 1-6,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,10,0,0
1773669619645,10,后端请求压测-0,307,Temporary Redirect,线程组 1-6,,true,,147,171,9,9,http://127.0.0.1:8000/file,10,0,0
1773669619655,21,后端请求压测-1,200,OK,线程组 1-6,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,21,0,0
1773669619656,21,后端请求压测,200,OK,线程组 1-5,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,6,0,0
1773669619656,6,后端请求压测-0,307,Temporary Redirect,线程组 1-5,,true,,147,171,9,9,http://127.0.0.1:8000/file,6,0,0
1773669619662,15,后端请求压测-1,200,OK,线程组 1-5,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,14,0,0
1773669619652,25,后端请求压测,200,OK,线程组 1-1,text,true,,508,343,9,9,http://127.0.0.1:8000/file/,8,0,0
1773669619652,8,后端请求压测-0,307,Temporary Redirect,线程组 1-1,,true,,147,171,9,9,http://127.0.0.1:8000/file,8,0,0
1773669619660,17,后端请求压测-1,200,OK,线程组 1-1,text,true,,361,172,9,9,http://127.0.0.1:8000/file/,17,0,0
